source,title,date of collecting,region,seller's name,latest modified date,price,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Carport,Tipe Properti,Sertifikat,Daya Listrik,Dapur,Ruang Makan,Ruang Tamu,Kondisi Perabotan,Material Bangunan,Material Lantai,Jumlah Lantai,Hadap,Konsep dan Gaya Rumah,Pemandangan,Terjangkau Internet,Lebar Jalan,Tahun Dibangun,Sumber Air,Hook,Kondisi Properti,Tipe Iklan,ID Iklan,facilities,Kesehatan,Perbelanjaan,Sekolah,Transportasi,Wisata,Kamar Pembantu,Kamar Mandi Pembantu,Garasi,Others,Ibadah,Tahun Di Renovasi
https://www.rumah123.com/properti/jakarta-selatan/hos15849306/,Rumah Mewah Cilandak,12/29/2023 13:39,"Cilandak, Jakarta Selatan",Andri Mauzi  ,22 Desember 2023,Rp 15 Miliar,6,4,780 m²,600 m²,6,Rumah,"Lainnya (PPJB,Girik,Adat,dll)",,1,Tidak,Ya,,,,2,,,,Tidak,,,,Tidak,Bagus,Dijual,hos15849306,,"RS Mayapada Jakarta Selatan, RSUP Fatmawati, RS Siloam TB Simatupang, RS Prikasih, RS Setia Mitra, Klinik Mata Nusantara",Citos,Sekolah Perancis,"MRT Fatmawati, MRT Haji Nawi, Stasiun MRT Cipete Raya, Stasiun Mrt Lebak Bulus, Stasiun Lebak Bulus, Stasiun Mrt Fatmawati",Museum Layang-Layang,,,4,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15849269/,Brand New House Modern Classic Jagakarsa Area Jakarta Selatan,12/29/2023 13:40,"Jagakarsa, Jakarta Selatan",Rayhan Hikami,22 Desember 2023,"Rp 1,8 Miliar",3,3,70 m²,130 m²,1,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,Ya,Ya,,,,2,,Modern,Pemukiman Warga,Ya,2 Mobil,,,Tidak,Baru,Dijual,hos15849269,,"RS Ali Sibroh Malisi, RSUD Jagakarsa, RS Andhika, RS Zahirah, RS Aulia",,,"Stasiun Lenteng Agung, Stasiun Tanjung Barat",Setu Babakan,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15849263/,Dijual Rumah di Jalan Tanjung Barat Jakarta Selatan 2 Lantai,12/29/2023 13:40,"Tanjung Barat, Jakarta Selatan",Iqbal Rumaindo ,22 Desember 2023,"Rp 1,49 Miliar",3,3,79 m²,90 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Ya,Ya,Unfurnished,Bata Hebel,"Granit, Keramik",2,,Minimalis Modern,Pemukiman Warga,Ya,2 Mobil,2023,,Ya,Baru,Dijual,hos15849263,,,,,,,,,,,,2023
https://www.rumah123.com/properti/jakarta-selatan/hos15849244/,Rumah di Radio Dalam,12/29/2023 13:40,"Radio Dalam, Jakarta Selatan",Andri Mauzi  ,22 Desember 2023,"Rp 7,1 Miliar",8,8,272 m²,800 m²,2,Rumah,SHM - Sertifikat Hak Milik,,1,Ya,Ya,,,,3,,,,Tidak,,,,Tidak,Bagus,Dijual,hos15849244,,,,,,,,,4,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15849181/,"RUMAH MEWAH, SIAP HUNI, DI  PONDOK INDAH JAKARTA SELATAN",12/29/2023 13:41,"Pondok Indah, Jakarta Selatan",Umul Fazriah ,22 Desember 2023,Rp 68 Miliar,5,6,1050 m²,1600 m²,4,Rumah,SHM - Sertifikat Hak Milik,11000 Watt,2,Ya,Ya,Unfurnished,"Beton, Bata Hebel","Granit, Marmer",3,Selatan,Minimalis Modern,Pemukiman Warga,Ya,3 Mobil,2021,PAM atau PDAM,Tidak,Bagus,Dijual,hos15849181,,,,,,,2,1,2,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15849146/,Rumah Mewah Di Villas Kebagusan,12/29/2023 13:41,"Kebagusan, Jakarta Selatan",Endang Trianawati ,28 Desember 2023,"Rp 6,5 Miliar",3,2,255 m²,288 m²,2,Rumah,SHM - Sertifikat Hak Milik,7700 Watt,2,Ya,Ya,Unfurnished,Bata Merah,Marmer,2,,Modern,Perkotaan,Ya,2 Mobil,,Sumur Bor,Tidak,Bagus,Dijual,hos15849146,,,,,,,2,1,2,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15849151/,"Rumah dalam komplek sangat nyaman, lingkungan elite suasana asri & tenang",12/29/2023 13:41,"Lebak Bulus, Jakarta Selatan",Amin Ahmad,22 Desember 2023,Rp 14 Miliar,7,5,500 m²,500 m²,2,Rumah,SHM - Sertifikat Hak Milik,10600 Watt,2,Ya,Ya,Semi Furnished,"Beton, Bata Merah","Granit, Keramik, Marmer",2,,,Taman Kota,Ya,2 Mobil,,Sumur Bor,Tidak,Bagus,Dijual,hos15849151,,,,,,,1,1,2,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15849176/,Dijual rumah cipete hitung tanah,12/29/2023 13:42,"Cipete, Jakarta Selatan",Rahmat ,22 Desember 2023,"Rp 11,5 Miliar",4,3,509 m²,300 m²,2,Rumah,SHM - Sertifikat Hak Milik,,1,Ya,Ya,Unfurnished,"Batako, Beton, Bata Merah","Granit, Keramik, Marmer, Ubin, Vinyl",2,Selatan,Kontemporer,Taman Kota,Ya,3 Mobil,2000,,Tidak,,Dijual,hos15849176,,,,,,,2,2,2,,,2000
https://www.rumah123.com/properti/jakarta-selatan/hos15849169/,"Rumah Bagus Siap Huni di Cikini, Bintaro Jaya Sektor 7",12/29/2023 13:42,"Bintaro, Jakarta Selatan",Saiful Anwar,22 Desember 2023,"Rp 5,6 Miliar",5,3,348 m²,400 m²,,Rumah,SHM - Sertifikat Hak Milik,Lainnya Watt,,,,,,,,,,,,,,,,,Dijual,hos15849169,,,,,,,,,2,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15849154/,Dijual Rumah Brand New Area Bintaro Sektor 2 ,12/29/2023 13:42,"Sektor 2 - Bintaro, Jakarta Selatan",Ika Indayanti Indayanti,22 Desember 2023,"Rp 1,5 Miliar",4,3,75 m²,88 m²,1,Rumah,HGB - Hak Guna Bangunan,2200 Watt,1,Ya,Ya,Unfurnished,"Batako, Beton, Bata Hebel","Granit, Keramik, Ubin",2,,Scandinavian,Taman Kota,Ya,2 Mobil,,PAM atau PDAM,Ya,Baru,Dijual,hos15849154,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15849121/,Dijual rumah tua dekat Pejaten village di Kemang Jakarta Selatan ,12/29/2023 13:42,"Kemang, Jakarta Selatan",JUSTUS  Budiharso,22 Desember 2023,"Rp 13,7 Miliar",6,4,860 m²,950 m²,2,Rumah,SHM - Sertifikat Hak Milik,3300 Watt,2,Ya,Ya,Unfurnished,"Beton, Bata Merah","Keramik, Marmer",2,Selatan,Industrial,Taman Kota,Ya,2 Mobil,1988,Sumur Pompa,Ya,Butuh Renovasi,Dijual,hos15849121,,,,,,,2,1,2,,,2007
https://www.rumah123.com/properti/jakarta-selatan/hos15849101/,"Jual Rumah Furnished Strategis Sepat Raya Kebagusan 1 Samping Gedung Nestle , Jakarta Selatan",12/29/2023 13:43,"Kebagusan, Jakarta Selatan",Roberto Budiarta,22 Desember 2023,Rp 13 Miliar,6,7,512 m²,650 m²,6,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,,Ya,Ya,Furnished,,,1,Utara,,,Tidak,,,,Tidak,Bagus,Dijual,hos15849101,,,,,,,2,1,4,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15849098/,Teja Sukmana Villa Murah Banget di Jl.gotong Royong I Jaksel,12/29/2023 13:43,"Pasar Minggu, Jakarta Selatan",Teja Sukmana Era Star ,24 Desember 2023,Rp 29 Miliar,10,15,2722 m²,2500 m²,20,Rumah,SHM - Sertifikat Hak Milik,,2,Ya,Ya,,"Batako, Beton, Bata Merah","Granit, Keramik, Marmer",1,Barat Daya,Modern,Pemukiman Warga,Ya,1 Mobil,,,Tidak,Bagus,Dijual,hos15849098,,"RSIA Kemang Medical Care, RS Marinir Cilandak, RS Siaga Raya, RSUD Pasar Minggu, RSUD Jati Padang",,"SMA 28 Jakarta, SMAS Gonzaga, UNAS","Stasiun Pasar Minggu, Stasiun Pasar Minggu Baru, Terminal Pasar Minggu, Terminal Ragunan","Hauwke’s Auto Gallery, Kebun Binatang Ragunan, Pusat Primata Schmutzer",,,11,,Pura Agung Wira Dharma Samudra,
https://www.rumah123.com/properti/jakarta-selatan/hos15849014/,Rumah Clasic Modern Di Selatan Jakarta Siap Huni,12/29/2023 13:43,"Jagakarsa, Jakarta Selatan",M  Noor Chandra,22 Desember 2023,"Rp 10,5 Miliar",6,6,600 m²,500 m²,4,Rumah,SHM - Sertifikat Hak Milik,6600 Watt,1,Ya,Ya,,Bata Merah,Granit,1,,American Classic,Pemukiman Warga,Ya,1 Mobil,2010,Sumur Bor,Tidak,Bagus,Dijual,hos15849014,,"RS Ali Sibroh Malisi, RSUD Jagakarsa, RS Andhika, RS Zahirah, RS Aulia",,,"Stasiun Lenteng Agung, Stasiun Tanjung Barat",Setu Babakan,1,1,4,,,2017
https://www.rumah123.com/properti/jakarta-selatan/hos15849072/,"Rumah 2 Lantai Siap Huni 
Dekat SMA 28 Pasar Minggu",12/29/2023 13:43,"Pasar Minggu, Jakarta Selatan",Endang Trianawati ,28 Desember 2023,"Rp 6,6 Miliar",5,4,335 m²,360 m²,2,Rumah,SHM - Sertifikat Hak Milik,7700 Watt,1,Ya,Ya,Unfurnished,Batako,,2,Timur,Minimalis Modern,Perkotaan,Ya,2 Mobil,,Sumur Bor,Tidak,Bagus,Dijual,hos15849072,,"RSIA Kemang Medical Care, RS Marinir Cilandak, RS Siaga Raya, RSUD Pasar Minggu, RSUD Jati Padang",,"SMA 28 Jakarta, SMAS Gonzaga, UNAS","Stasiun Pasar Minggu, Stasiun Pasar Minggu Baru, Terminal Pasar Minggu, Terminal Ragunan","Hauwke’s Auto Gallery, Kebun Binatang Ragunan, Pusat Primata Schmutzer",2,2,4,,Pura Agung Wira Dharma Samudra,
https://www.rumah123.com/properti/jakarta-selatan/hos15849067/,Rumah Brand New di Graha Raya Bintaro Jaya,12/29/2023 13:44,"Graha Bintaro, Jakarta Selatan",Ika Indayanti Indayanti,22 Desember 2023,"Rp 1,98 Miliar",4,3,98 m²,110 m²,,Rumah,SHM - Sertifikat Hak Milik,,,Tidak,Tidak,,,,2,,,,Tidak,,,,Tidak,Baru,Dijual,hos15849067,,,,,,,1,1,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15849065/,Rumah Di Pondok Indah,12/29/2023 13:44,"Pondok Indah, Jakarta Selatan",Andri Mauzi  ,22 Desember 2023,Rp 60 Miliar,11,11,866 m²,1400 m²,3,Rumah,SHM - Sertifikat Hak Milik,24000 Watt,1,Ya,Ya,,,,2,,,,Tidak,,,,Tidak,Bagus,Dijual,hos15849065,,,,,,,,,10,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15849058/,Rumah di Pondok Indah,12/29/2023 13:44,"Pondok Indah, Jakarta Selatan",Jenny Oei ,22 Desember 2023,Rp 65 Miliar,,,821 m²,1127 m²,,Rumah,SHM - Sertifikat Hak Milik,,,Tidak,Tidak,,,,2,,,,Tidak,,,,Tidak,,Dijual,hos15849058,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15849049/,"Jual Cepat Rumah Cantik di Pondok Indah, Jaksel.",12/29/2023 13:44,"Pondok Indah, Jakarta Selatan",Raihany ,22 Desember 2023,Rp 40 Miliar,4,4,608 m²,587 m²,1,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,2,Ya,Ya,Semi Furnished,,"Granit, Keramik",2,Barat,Modern,Perkotaan,Ya,3 Mobil,2000,Sumur Pompa,Tidak,Bagus,Dijual,hos15849049,,,,,,,1,1,1,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15849023/,Rumah Dan Tempat Usaha Lokasi Strategis Di Pejaten Jak Sel S7075,12/29/2023 13:44,"Pejaten, Jakarta Selatan",Desi Purnama Sari  ,23 Desember 2023,Rp 19 Miliar,4,4,461 m²,800 m²,,Rumah,SHM - Sertifikat Hak Milik,,,Ya,Ya,Unfurnished,,Keramik,3,,Modern,,Ya,2 Mobil,,,Tidak,Bagus,Dijual,hos15849023,,,,,,,1,2,6,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15849018/,Rumah Primary Dalam Cluster Strategis Di Jagakarsa Jak Sel PS0144,12/29/2023 13:45,"Jagakarsa, Jakarta Selatan",Desi Purnama Sari  ,23 Desember 2023,"Rp 1,04 Miliar",2,2,52 m²,70 m²,,Rumah,"Lainnya (PPJB,Girik,Adat,dll)",2200 Watt,1,Ya,Ya,Unfurnished,,Keramik,2,,Modern,,Ya,2 Mobil,2023,Sumur Pompa,Tidak,Baru,Dijual,hos15849018,,"RS Ali Sibroh Malisi, RSUD Jagakarsa, RS Andhika, RS Zahirah, RS Aulia",,,"Stasiun Lenteng Agung, Stasiun Tanjung Barat",Setu Babakan,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15849017/,"Rumah Bagus Siap Huni di Cikini, Bintaro Jaya Sektor 7",12/29/2023 13:45,"Bintaro, Jakarta Selatan",Yunia Rasidin,22 Desember 2023,"Rp 5,6 Miliar",5,3,348 m²,400 m²,,Rumah,SHM - Sertifikat Hak Milik,Lainnya Watt,,,,,,,,,,,,,,,,,Dijual,hos15849017,,,,,,,,,2,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15849004/,Rumah Bagus Dan Bebas Banjir Di Pancoran Jakarta Selatan S7100,12/29/2023 13:45,"Pancoran, Jakarta Selatan",Desi Purnama Sari  ,22 Desember 2023,Rp 8 Miliar,4,4,210 m²,350 m²,,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,,Ya,Ya,Unfurnished,,Keramik,2,,Modern,,Ya,2 Mobil,,,Tidak,Bagus,Dijual,hos15849004,,"JMC, RS JMC, RS Brawijaya Duren Tiga, RS Tria Dipa, RS Siloam Asri, RS Siloam Mampang",,Sampoerna Academy,"Pintu Tol Cawang, Stasiun Duren Kalibata, Stasiun Kalibata",,1,1,1,"Imigrasi Mampang, SMESCO Convention Hall",Masjid Al Munawar Pancoran,
https://www.rumah123.com/properti/jakarta-selatan/hos15848916/,Rumah 2 Lantai Dalam Lingkungan Yang Tenang Di Kebagusan,12/29/2023 13:45,"Kebagusan, Jakarta Selatan",Endang Trianawati ,22 Desember 2023,"Rp 4,9 Miliar",5,4,410 m²,400 m²,2,Rumah,SHM - Sertifikat Hak Milik,3300 Watt,1,Ya,Ya,Unfurnished,,,1,Timur,Minimalis Modern,Perkotaan,Ya,,,Sumur Bor,Tidak,Bagus,Dijual,hos15848916,,,,,,,1,1,2,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15848948/,Rumah Dijual Murah di Area Bintaro Sektor 3 Dekat Dengan Stasiun ,12/29/2023 13:45,"Sektor 3 - Bintaro, Jakarta Selatan",Ika Indayanti Indayanti,22 Desember 2023,"Rp 1,5 Miliar",4,4,81 m²,120 m²,1,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,Ya,Ya,Unfurnished,"Batako, Beton, Bata Hebel","Granit, Keramik, Ubin",2,,Modern,Taman Kota,Ya,2 Mobil,,PAM atau PDAM,Ya,Baru,Dijual,hos15848948,"Keamanan, Taman, Tempat Jemuran, Keamanan 24 jam, One Gate System, Wastafel",,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15848925/,Rumah Dijual 2 Lantai Sudah Renovasi di Area Tebet Barat,12/29/2023 13:46,"Tebet, Jakarta Selatan",Ramunsyah  ,22 Desember 2023,"Rp 2,95 Miliar",4,3,132 m²,150 m²,2,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,1,Ya,Ya,Unfurnished,Bata Merah,Keramik,2,Timur,Minimalis Modern,Pemukiman Warga,Ya,1 Mobil,,Sumur Pompa,Tidak,Sudah Renovasi,Dijual,hos15848925,"Jalur Telepon, Playground, Taman, AC, Wastafel, Lapangan Bulu Tangkis","RS Brawijaya Saharjo, RS Tebet, RSUD Tebet",KOKAS,,"Stasiun Cawang, Stasiun Manggarai, Stasiun Tebet",,1,1,,,"Gereja Simultan, Masjid Jami Al Atiq, Masjid Raya Al-Ittihaad",2020
https://www.rumah123.com/properti/jakarta-selatan/hos15848896/,Rumah di Komplek PU Bintaro (11547),12/29/2023 13:46,"Pesanggrahan, Jakarta Selatan",Tri Armawan,22 Desember 2023,"Rp 5,75 Miliar",,1,291 m²,100 m²,2,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,Ya,Ya,,,,1,,,Pemukiman Warga,Ya,2 Mobil,,,Tidak,,Dijual,hos15848896,,"RS Dr Suyoto, RS Avisena, RSUD Pesanggrahan, RSGM Moestopo, RS Petukangan",,Moestopo Tanah Kusir,Pintu Tol Veteran,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15848865/,Jagakarsa Luas 160 Halaman Belakang Luas,12/29/2023 13:46,"Jagakarsa, Jakarta Selatan",Rini Widyastuti,22 Desember 2023,"Rp 2,9 Miliar",3,3,160 m²,155 m²,1,Rumah,SHM - Sertifikat Hak Milik,,,Ya,Ya,Semi Furnished,,,2,,Minimalis Modern,Pemukiman Warga,Ya,2 Mobil,,,Tidak,Bagus,Dijual,hos15848865,"Taman, Tempat Jemuran, Keamanan 24 jam, Masjid, Wastafel","RS Ali Sibroh Malisi, RSUD Jagakarsa, RS Andhika, RS Zahirah, RS Aulia",,,"Stasiun Lenteng Agung, Stasiun Tanjung Barat",Setu Babakan,1,1,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15848855/,"Rumah rapih, Bangunan terawat, lingkungan nyaman dan bebas banjir di Pesanggrahan",12/29/2023 13:46,"Pesanggrahan, Jakarta Selatan",Laurentia Linda,22 Desember 2023,"Rp 2,8 Miliar",6,4,200 m²,175 m²,,Rumah,SHM - Sertifikat Hak Milik,Lainnya Watt,,,,,,,,,,,,,,,,,Dijual,hos15848855,,"RS Dr Suyoto, RS Avisena, RSUD Pesanggrahan, RSGM Moestopo, RS Petukangan",,Moestopo Tanah Kusir,Pintu Tol Veteran,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15848821/,"TOWNHOUSE BRAND NEW, MODERN CLASSIC LEBAKBULUS JAKARTA SELATAN",12/29/2023 13:47,"Lebak Bulus, Jakarta Selatan",Umul Fazriah ,22 Desember 2023,"Rp 6,4 Miliar",3,3,154 m²,308 m²,2,Rumah,SHM - Sertifikat Hak Milik,11000 Watt,2,Ya,Ya,Unfurnished,"Beton, Bata Hebel",Granit,4,Barat,Minimalis Modern,Pemukiman Warga,Ya,2 Mobil,,PAM atau PDAM,Tidak,Baru,Dijual,hos15848821,"Jalur Telepon,  Keamanan, Kolam Renang,  Taman, Tempat Jemuran, Keamanan 24 jam, One Gate System",,,,,,1,1,1,,,
https://www.rumah123.com/properti/jakarta-selatan/hos14318674/,Rumah layak huni di Jl. Sampit - kebayoran baru,12/29/2023 13:47,"Kebayoran Baru, Jakarta Selatan",Soni Ocasa,22 Desember 2023,"Rp 10,5 Miliar",4,3,160 m²,220 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,Semi Furnished,,,,,,,,,,,,Bagus Sekali,Dijual,hos14318674,,"RSIA Brawijaya, RS Pusat Pertamina, RSIA JWCC Asih, RS Gandaria, RS Jiwa Dharmawangsa, RS Muhammadiyah Taman Puring, RSUD Kebayoran Baru","Blok M Square, SCBD","SMA 70 Jakarta, SMAS Islam Al-Azhar 1, UHAMKA","MRT Asean, MRT Blok A, MRT Blok M, MRT Lebak Bulus, MRT Senayan, MRT Setiabudi, Terminal Blok M, Stasiun Mrt Blok M, Stasiun Mrt Blok A, Stasiun Mrt Senayan",,1,1,,"MABES POLRI, Pasar Santa","Masjid Agung Al-Azhar, GKI Kebayoran Baru",
https://www.rumah123.com/properti/jakarta-selatan/hos14318651/,Rumah baru lixury di pondok indah,12/29/2023 13:47,"Pondok Indah, Jakarta Selatan",Soni Ocasa,22 Desember 2023,Rp 45 Miliar,5,5,1200 m²,483 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,Semi Furnished,,,,,,,,,,,,Baru,Dijual,hos14318651,,,,,,,1,1,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos14318639/,Luxury home at bangka - kemang,12/29/2023 13:47,"Kemang, Jakarta Selatan",Soni Ocasa,22 Desember 2023,Rp 29 Miliar,6,5,800 m²,960 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,Semi Furnished,,,,,,,,,,,,Bagus Sekali,Dijual,hos14318639,,,,,,,2,1,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos14318649/,Townhouse baru di ampera - jaksel,12/29/2023 13:47,"Ampera, Jakarta Selatan",Soni Ocasa,22 Desember 2023,"Rp 10,8 Miliar",4,4,260 m²,365 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,Semi Furnished,,,,,,,,,,,,Baru,Dijual,hos14318649,,,,,,,2,1,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos14318647/,Rumah lama area exclusive di prapanca - kebayoran baru,12/29/2023 13:48,"Prapanca, Jakarta Selatan",Soni Ocasa,22 Desember 2023,Rp 30 Miliar,4,3,500 m²,458 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,Semi Furnished,,,,,,,,,,,,Bagus Sekali,Dijual,hos14318647,,,,,,,1,1,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos14318633/,Rumah mewah lebak bulus,12/29/2023 13:48,"Lebak Bulus, Jakarta Selatan",Soni Ocasa,22 Desember 2023,"Rp 16,5 Miliar",6,8,502 m²,1200 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,Semi Furnished,,,,,,,,,,,,Bagus Sekali,Dijual,hos14318633,,,,,,,1,1,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos14318645/,Rumah di pondok indah mewah fursnished,12/29/2023 13:48,"Pondok Indah, Jakarta Selatan",Soni Ocasa,22 Desember 2023,Rp 37 Miliar,4,4,614 m²,750 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,Furnished,,,,,,,,,,,,Bagus Sekali,Dijual,hos14318645,,,,,,,2,2,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos14318648/,Rumah mewah berlokasi paling bagus di pondok indah,12/29/2023 13:48,"Pondok Indah, Jakarta Selatan",Soni Ocasa,22 Desember 2023,"Rp 19,8 Miliar",4,4,500 m²,350 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,Semi Furnished,,,,,,,,,,,,Bagus Sekali,Dijual,hos14318648,,,,,,,2,1,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos14318644/,Rumah bagus di pejaten,12/29/2023 13:50,"Pejaten, Jakarta Selatan",Soni Ocasa,22 Desember 2023,"Rp 18,5 Miliar",6,5,831 m²,1000 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,Semi Furnished,,,,,,,,,,,,Bagus Sekali,Dijual,hos14318644,,,,,,,1,1,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos14318642/,Rumah di kemang timur,12/29/2023 13:50,"Kemang, Jakarta Selatan",Soni Ocasa,22 Desember 2023,"Rp 18,5 Miliar",10,10,903 m²,600 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,Semi Furnished,,,,,,,,,,,,Bagus Sekali,Dijual,hos14318642,,,,,,,2,2,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos14318640/,Rumah bagus di daerah kemang,12/29/2023 13:50,"Kemang, Jakarta Selatan",Soni Ocasa,22 Desember 2023,"Rp 29,7 Miliar",5,5,924 m²,800 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,Semi Furnished,,,,,,,,,,,,Bagus Sekali,Dijual,hos14318640,,,,,,,2,1,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos14318641/,Rumah bagus siap huni di cipete,12/29/2023 13:50,"Cipete, Jakarta Selatan",Soni Ocasa,22 Desember 2023,Rp 17 Miliar,5,4,650 m²,500 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,Semi Furnished,,,,,,,,,,,,Bagus Sekali,Dijual,hos14318641,,,,,,,2,1,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos14318636/,Rumah mewah harga dibawah pasaran. Pondok indah,12/29/2023 13:50,"Pondok Indah, Jakarta Selatan",Soni Ocasa,22 Desember 2023,Rp 37 Miliar,5,5,466 m²,1000 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,Semi Furnished,,,,,,,,,,,,Bagus Sekali,Dijual,hos14318636,,,,,,,2,1,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos14318632/,Rumah bagus di lebak bulus,12/29/2023 13:50,"Lebak Bulus, Jakarta Selatan",Soni Ocasa,22 Desember 2023,"Rp 8,5 Miliar",4,4,300 m²,400 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,Semi Furnished,,,,,,,,,,,,Bagus Sekali,Dijual,hos14318632,,,,,,,1,1,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos14318625/,Rumah baru di bintaro,12/29/2023 13:51,"Bintaro, Jakarta Selatan",Soni Ocasa,22 Desember 2023,Rp 15 Miliar,5,7,500 m²,263 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,Semi Furnished,,,,,,,,,,,,Baru,Dijual,hos14318625,,,,,,,2,1,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos14318631/,Rumah modern tropical di kemang,12/29/2023 13:51,"Kemang, Jakarta Selatan",Soni Ocasa,22 Desember 2023,Rp 19 Miliar,4,3,477 m²,480 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,Semi Furnished,,,,,,,,,,,,Bagus Sekali,Dijual,hos14318631,,,,,,,1,1,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos14318669/,Rumah modern minimalis di kemang,12/29/2023 13:51,"Kemang, Jakarta Selatan",Soni Ocasa,22 Desember 2023,Rp 11 Miliar,3,3,420 m²,330 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,Semi Furnished,,,,,,,,,,,,Bagus Sekali,Dijual,hos14318669,,,,,,,1,1,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos14318637/,"Rumah bagus, aman dan nyaman di simprug garden",12/29/2023 13:52,"Simprug Garden, Jakarta Selatan",Soni Ocasa,22 Desember 2023,Rp 22 Miliar,4,4,444 m²,429 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,Semi Furnished,,,,,,,,,,,,Bagus Sekali,Dijual,hos14318637,,,,,,,1,1,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos14318628/,Rumah townhouse baru di cipete,12/29/2023 13:52,"Cipete, Jakarta Selatan",Soni Ocasa,22 Desember 2023,"Rp 7,5 Miliar",4,4,205 m²,340 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,Semi Furnished,,,,,,,,,,,,Baru,Dijual,hos14318628,,,,,,,1,1,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos14318630/,Brandnew townhouse di cilandak,12/29/2023 13:52,"Cilandak, Jakarta Selatan",Soni Ocasa,22 Desember 2023,Rp 10 Miliar,4,4,468 m²,410 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,Semi Furnished,,,,,,,,,,,,Baru,Dijual,hos14318630,,"RS Mayapada Jakarta Selatan, RSUP Fatmawati, RS Siloam TB Simatupang, RS Prikasih, RS Setia Mitra, Klinik Mata Nusantara",Citos,Sekolah Perancis,"MRT Fatmawati, MRT Haji Nawi, Stasiun MRT Cipete Raya, Stasiun Mrt Lebak Bulus, Stasiun Lebak Bulus, Stasiun Mrt Fatmawati",Museum Layang-Layang,1,1,,,,
